,Plot.ID,Date,Plot,Elevation,Warming,Removal,Treatment,Month,Day,Week,DOY,DOG,HHMMSS,Hour.EST,Hour,Minute,FTime,Mode,Smpls,EFFLUX,C2avg,Wavg,dc..dt,Vtot,RHcmbr,Tsoil_C,RHirga,Tsch_C,dC.dt,dW.dt,R.C.m,R.C.b,InsDpth,TBlk,CO2S,H2OS,Tair,Tleaf,PARo,Press,uc_21_mV,Status,PgSts,satVapTsch,eAir_2_kPa,Tsoil,VWC1,VWC2,VWC3,mean.VWC,NDVI.1,NDVI.2,NDVI.3,NDVI.4,mean.NDVI,Percent.Functional...Diversity,Phosphatase,PhosD,B.gluc,NAG,B.cell,B.xylo,a.gluc,LAP,Phenol,Perox,MicrobialBiomassC,MicrobialBiomassN,mean_temp_date_soil,min_temp_soil,max_temp_soil,mean_temp_date_air,min_temp_air,max_temp_air,Experiment_Length_yr,ug_NH4_week_cm2,ug_NO3_week_cm2,Inorganic_N,ug_TP_week_cm2,NP,pH,Soil_Percent_C,Soil_Percent_N,Soil_CN,Bare_Soil,Litter,Rock,Graminoid,Forb,Woody,Legume,Cryptogram,Total_Plant_Cover_All,Total_Plant_Cover_Vascular_Only,Graminoid_Relative,Forb_Relative,Woody_Relative,Legume_Relative,Cryptogram_Relative,Notes,Species_Richness,Total_Cover_Scaled,PCA_PlantComm_Loadings
815,6Low,8/5/21,6,Low,A,R,AR,8,5,31,217,71,19:44:33,19,17,44,8514.333333,4,56,1.047498616,132,18.26677513,0.086252155,991,13.35240357,-39.61541239,20.3161176,46.00402959,0.292578936,0.020453141,-0.000792562,0.19087028,0,38.03900909,137.2280121,18.38422712,38.05664571,46.00402959,0.088853623,73.78720093,396.1541239,110004,#DIV/0!,10.15003599,1.35651954,38.9,4,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.875,8,27,20.46875,4.5,40,6,0.021337378,NA,NA,0.101875958,NA,6.15,8.0168,0.65551,12.22986682,20,10,0,50,65,0,0,0,120,120,41.7,54.2,0,0,0,NA,9,120,1.715200895
816,6Low,9/10/21,6,Low,A,C,AC,9,10,36,253,107,15:42:10,15,13,42,"1,358.00",4,100,0.606297202,114,14.54359818,0.049923159,991,7.167427943,-171.9217529,16.48283005,54.03477097,0.175523669,0.020041162,6.71E-05,0.042268224,0,37.83959579,118.9621658,14.66419888,37.79630661,54.03477097,0.03109907,74.00697327,1719.217529,110004,4:Compute Final,15.14145672,1.085253,35.6,4,5,NA,4.5,0.2048,0.2378,0.284,0.2727,0.249825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.39285714,7.5,33.5,20.28125,5,39.5,6,0.021337378,NA,NA,0.101875958,NA,6.15,8.0168,0.65551,12.22986682,20,10,0,50,65,0,0,0,120,120,41.7,54.2,0,0,0,NA,9,120,1.715200895
817,6Low,7/15/21,6,Low,A,R,AR,7,15,28,196,50,14:49:45,14,12,49,7789.5,4,33,2.6916241,111,46.71485519,0.221631203,991,32.96279338,-20.63809814,58.09641012,46.84340668,0.86388274,0.125755786,0.004061953,-0.229245581,0,36.2767245,123.2457275,47.33684158,36.13127518,46.84340668,0.109588901,73.78837331,206.3809814,110004,#DIV/0!,10.59401329,3.492909511,20.1,10,10,7,9,0.576,0.5132,0.3271,0.3791,0.44885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.46428571,5.5,32,19.1875,3,38,6,0.021337378,NA,NA,0.101875958,NA,6.15,8.0168,0.65551,12.22986682,20,10,0,50,65,0,0,0,120,120,41.7,54.2,0,0,0,NA,9,120,1.715200895
818,6Low,6/16/21,6,Low,A,R,AR,6,16,24,167,21,14:33:17,14,12,33,1767,4,33,1.86660972,114,17.81654739,0.153698638,991,10.25268315,-161.2576253,20.0363547,50.70034281,0.556668997,-0.005761647,0.000371443,0.111354124,0,37.83665466,121.2142817,17.777668,37.76294581,50.70034281,0.238421045,74.0772171,1612.576253,110004,#DIV/0!,12.87620591,1.316920122,65.9,4,4,4,4,0.2477,0.3024,0.483,0.3381,0.3428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.91666667,11.5,30,24.21875,7.5,46.5,6,0.021337378,NA,NA,0.101875958,NA,6.15,8.0168,0.65551,12.22986682,20,10,0,50,65,0,0,0,120,120,41.7,54.2,0,0,0,NA,9,120,1.715200895
819,6Low,7/7/21,6,Low,A,R,AR,7,7,27,188,42,13:29:47,13,11,29,1575.5,4,34,1.67380353,120,27.69354121,0.13782277,991,27.73797869,-165.3610433,43.88383484,40.05988948,0.473292391,0.036366752,-0.000254412,0.168352161,0,31.78761737,125.4237823,27.90942383,31.70830981,40.05988948,0.167355781,73.86588287,1653.610433,110004,#DIV/0!,7.438550659,2.06155467,33.1,8,9,10,9,0.3684,0.4663,0.5601,0.3067,0.425375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.70833333,9,31,22.9375,4.5,42.5,6,0.021337378,NA,NA,0.101875958,NA,6.15,8.0168,0.65551,12.22986682,20,10,0,50,65,0,0,0,120,120,41.7,54.2,0,0,0,NA,9,120,1.715200895
820,6Low,9/15/21,6,Low,A,C,AC,9,15,37,258,112,15:26:15,15,13,26,1401,4,94,0.526657199,119,15.17745399,0.043365516,991,10.58071267,-170.5682373,20.01760483,46.87189102,0.16553703,0.017772928,0.000387149,-0.002705172,0,34.91444016,123.1203995,15.27183914,34.86880493,46.87189102,0.177710608,73.49999237,1705.682373,110004,4:Compute Final,10.60873752,1.122480035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.83333333,6,34.5,16.9375,1,36,6,0.021337378,NA,NA,0.101875958,NA,6.15,8.0168,0.65551,12.22986682,20,10,0,50,65,0,0,0,120,120,41.7,54.2,0,0,0,NA,9,120,1.715200895
821,6Low,6/30/21,6,Low,A,R,AR,6,30,26,181,35,15:21:26,15,13,21,10363,4,33,3.281027914,386,8.004295667,0.270163343,991,5.730603541,2.370915286,10.87064775,46.82393519,0.995068689,0.041109881,0.001576233,-0.338262459,0,34.85231145,401.9496969,8.219555537,34.75422033,46.82393519,0.177719848,73.72716268,-23.70915286,110004,#DIV/0!,10.58316469,0.606004357,37.7,6,7,6,6.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.23333333,9,33.5,20.0625,5,38.5,6,0.021337378,NA,NA,0.101875958,NA,6.15,8.0168,0.65551,12.22986682,20,10,0,50,65,0,0,0,120,120,41.7,54.2,0,0,0,NA,9,120,1.715200895
822,6Low,7/22/21,6,Low,A,R,AR,7,22,29,203,57,15:21:31,15,13,21,5317.5,4,33,1.900264987,111,42.47986348,0.156469849,991,41.70149585,-85.92525431,51.90165075,40.66271591,0.547648708,0.144444048,-0.000244519,0.183611413,0,36.55264664,117.3256963,43.28288778,36.57373683,40.66271591,0.115509067,73.85243734,859.2525431,110004,#DIV/0!,7.681824405,3.196543614,27.4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.125,11.5,32.5,18.65625,8,43,6,0.021337378,NA,NA,0.101875958,NA,6.15,8.0168,0.65551,12.22986682,20,10,0,50,65,0,0,0,120,120,41.7,54.2,0,0,0,NA,9,120,1.715200895
823,6Low,6/9/21,6,Low,A,R,AR,6,9,23,160,14,15:31:56,15,13,31,5450,4,33,2.405029232,117,13.20348485,0.198032676,991,9.810130053,-102.2756917,12.92926661,45.68400447,0.686172823,0.01392693,-0.003302325,0.584404727,0,40.3617541,126.4956868,13.27551651,40.39636993,45.68400447,0.225093295,73.75936635,1022.756917,110004,#DIV/0!,9.983836069,0.979191144,60.3,4,3,3,3.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.96153846,7,33,21.46875,-0.5,45,6,0.021337378,NA,NA,0.101875958,NA,6.15,8.0168,0.65551,12.22986682,20,10,0,50,65,0,0,0,120,120,41.7,54.2,0,0,0,NA,9,120,1.715200895
824,6Low,9/2/21,6,Low,A,C,AC,9,2,35,245,99,16:44:44,16,14,44,5310,4,33,2.109824589,112,37.38553238,0.17372521,991,70.83826023,-76.2479187,91.21696472,28.63569832,0.565126956,0.102210544,-0.003159334,0.527570665,0,24.01342201,120.2484207,37.98344421,24.34732437,28.63569832,0.324363708,73.4384613,762.479187,110004,4:Compute Final (1),3.937767006,2.789445639,19.9,15,14,16,15,0.3334,0.2557,0.253,0.2541,0.27405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.90625,10.5,26.5,13.46875,8,24.5,6,0.021337378,NA,NA,0.101875958,NA,6.15,8.0168,0.65551,12.22986682,20,10,0,50,65,0,0,0,120,120,41.7,54.2,0,0,0,NA,9,120,1.715200895
825,7High,8/4/21,7,High,A,C,AC,8,4,31,216,29,15:29:06,15,13,29,1547.5,4,33,3.270895571,125,46.19813283,0.269329035,991,56.90249824,-171.3829386,84.04713694,34.82134247,1.034130474,0.114202399,0.001001839,0.144099101,0,27.89852905,141.7639262,46.81211853,27.94943301,34.82134247,0.186624755,67.92581685,1713.829386,110004,#DIV/0!,5.593862888,3.179747423,27.4,15,16,18,16.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.927982744,0.793716002,1.721698746,0.239995272,7.173886101,4.31,9.2006,0.72258,12.73298458,2,75,5,47,35,15,0,0,97,97,48.5,36.1,15.5,0,0,NA,9,97,1.247255765
826,7High,8/20/21,7,High,A,C,AC,8,20,33,232,45,16:53:46,16,14,53,1487,4,33,2.917485831,112,41.77286657,0.240228899,991,74.94528965,-193.695284,87.68142446,28.03503799,0.851945659,0.045818923,-0.000890734,0.339991127,0,25.77200826,126.6623815,42.07347743,25.27443568,28.03503799,0.09034537,67.3564326,1936.95284,110004,#DIV/0!,3.81467298,2.833921512,29.2,14,17,19,16.66666667,0.2398,0.3389,0.3153,0.2041,0.274525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.927982744,0.793716002,1.721698746,0.239995272,7.173886101,4.31,9.2006,0.72258,12.73298458,2,75,5,47,35,15,0,0,97,97,48.5,36.1,15.5,0,0,NA,9,97,1.247255765
827,7High,8/27/21,7,High,A,C,AC,8,27,34,239,52,15:31:05,15,13,31,4011.333333,4,33,3.255693975,114,43.29187393,0.268077319,991,98.41547548,-111.267631,80.84330241,24.48925527,0.913488706,0.157369557,-0.001945804,0.48989899,0,27.90082804,129.6134745,44.19231033,27.56407865,24.48925527,0.139212308,67.65370433,1112.67631,110004,#DIV/0!,3.107022236,2.989776373,25.1,10,11,15,12,0.6217,0.6478,0.5778,0.6302,0.619375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.927982744,0.793716002,1.721698746,0.239995272,7.173886101,4.31,9.2006,0.72258,12.73298458,2,75,5,47,35,15,0,0,97,97,48.5,36.1,15.5,0,0,NA,9,97,1.247255765
828,7High,9/9/21,7,High,A,C,AC,9,9,36,252,65,15:02:19,15,13,2,"1,313.00",4,33,1.722559483,115,20.10776424,0.141837388,991,29.07829299,-169.6119568,37.64049149,31.96428108,0.527370125,0.051132744,0.002443402,-0.139153864,0,27.42305756,121.0378914,20.36209965,27.48571014,31.96428108,0.144394059,68.07009125,1696.119568,110004,#DIV/0!,4.770762406,1.386049926,44.7,11,10,7,9.333333333,0.5322,0.5458,0.5855,0.5815,0.56125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.927982744,0.793716002,1.721698746,0.239995272,7.173886101,4.31,9.2006,0.72258,12.73298458,2,75,5,47,35,15,0,0,97,97,48.5,36.1,15.5,0,0,NA,9,97,1.247255765
829,7High,7/20/21,7,High,A,C,AC,7,20,29,201,14,13:31:48,13,11,31,1897,4,33,1.821371642,118,25.14248466,0.149973686,991,35.64932183,-155.5947266,43.41328303,32.24282074,0.553523898,0.033890023,0.002375016,-0.130278161,0,28.77212715,124.9144796,25.3324,28.78310394,32.24282074,0.244368926,68.06628927,1555.947266,110004,#DIV/0!,4.842411664,1.724281788,36.7,6,5,6,5.666666667,0.6221,0.6211,0.4313,0.5689,0.56085,74.19354839,2.013992502,0.169401441,2.191242588,0.436367047,0.572230352,0.605622999,0,0.01252772,0,43.49808017,163.0704078,39.20923108,17.625,10.5,33,22.3,6,53.5,6,0.927982744,0.793716002,1.721698746,0.239995272,7.173886101,4.31,9.2006,0.72258,12.73298458,2,75,5,47,35,15,0,0,97,97,48.5,36.1,15.5,0,0,NA,9,97,1.247255765
830,7High,7/13/21,7,High,A,C,AC,7,13,28,194,7,15:23:55,15,13,23,860,4,50.33333333,1.107116866,122,18.51873144,0.091161185,991,32.05002833,-192.8851929,38.13582865,28.64705785,0.338331302,0.007577374,0.000893534,-0.017849957,0,25.62846756,127.2711309,18.57649803,25.66411146,28.64705785,0.134767967,67.87725576,1928.851929,110004,#DIV/0!,3.943762159,1.260921319,46.2,9,6,8,7.666666667,0.2705,0.5549,0.4726,0.497,0.508166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.927982744,0.793716002,1.721698746,0.239995272,7.173886101,4.31,9.2006,0.72258,12.73298458,2,75,5,47,35,15,0,0,97,97,48.5,36.1,15.5,0,0,NA,9,97,1.247255765
831,7High,9/14/21,7,High,A,C,AC,9,14,37,257,111,15:01:32,15,13,1,3323.5,4,34,1.29,112,18.79171944,0.105883211,991,26.22265212,-123.1987183,33.84682083,32.62133408,0.359206796,0.068308219,-0.003488788,0.49662751,0,28.1,116.277504,19.19544983,28.16539001,32.62133408,0.026656888,67.56127167,1231.987183,110004,4:Compute Final (1),4.94560548,1.29686892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.87096774,3.00640001,0.242681444,2.611866236,0.596019274,0.607539706,0.665832317,0.040707129,0,2.974821613,44.07523939,265.7272558,35.07002169,NA,NA,NA,NA,NA,NA,6,0.927982744,0.793716002,1.721698746,0.239995272,7.173886101,4.31,9.2006,0.72258,12.73298458,2,75,5,47,35,15,0,0,97,97,48.5,36.1,15.5,0,0,NA,9,97,1.247255765
832,7High,8/1/21,7,High,A,C,AC,8,1,30,213,26,15:44:47,15,13,44,2187,4,33,2.573151382,111,48.23770269,0.211876033,991,30.16298842,-171.0117269,77.73116302,47.51137924,0.895881275,0.05295822,0.001863207,0.005060012,0,30.05526225,124.4345322,48.50158056,29.95033773,47.51137924,0.19994538,68.09134165,1710.117269,110004,#DIV/0!,10.96331507,3.302536249,16.3,19,20,20,19.66666667,0.3911,0.4198,0.4198,0.3117,0.3856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.927982744,0.793716002,1.721698746,0.239995272,7.173886101,4.31,9.2006,0.72258,12.73298458,2,75,5,47,35,15,0,0,97,97,48.5,36.1,15.5,0,0,NA,9,97,1.247255765
833,7High,8/12/21,7,High,A,C,AC,8,12,32,224,37,14:55:25,14,12,55,1451,4,33,2.303250594,108,23.56990051,0.189652114,991,39.48003354,-165.8442139,39.82426071,29.19779778,0.688391566,0.013308492,0.000905689,0.091837712,0,28.8778019,118.3286743,23.64426804,29.04763603,29.19779778,0.097744577,67.92604065,1658.442139,110004,4:Compute Final,4.068034988,1.606061578,56.5,5,6,6,5.666666667,0.6095,0.7018,0.5311,0.5124,0.5887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.927982744,0.793716002,1.721698746,0.239995272,7.173886101,4.31,9.2006,0.72258,12.73298458,2,75,5,47,35,15,0,0,97,97,48.5,36.1,15.5,0,0,NA,9,97,1.247255765
834,7High,7/21/21,7,High,A,C,AC,7,21,29,202,15,16:49:17,16,14,49,1464.5,4,33,3.532568761,112,46.2624677,0.290875485,991,92.54573292,-176.0094767,87.5430247,26.33344968,1.086395939,0.133284671,0.000697104,0.212799862,0,27.51593272,129.212677,46.93632762,27.27755737,26.33344968,0.174762155,67.85168966,1760.094767,110004,#DIV/0!,3.441427714,3.184711297,NA,8,5,6,6.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.927982744,0.793716002,1.721698746,0.239995272,7.173886101,4.31,9.2006,0.72258,12.73298458,2,75,5,47,35,15,0,0,97,97,48.5,36.1,15.5,0,0,NA,9,97,1.247255765
835,7High,8/31/21,7,High,A,C,AC,8,31,35,243,56,15:57:15,15,13,57,1058,4,33,1.718319688,108,21.57495117,0.141488278,991,23.51263899,-173.0354126,44.54118729,36.88689423,0.525672227,0.026671042,-0.000922771,0.241147555,0,25.58603764,115.6018753,21.71486282,25.5491581,36.88689423,0.226599976,67.39094162,1730.354126,110004,#DIV/0!,6.305964321,1.463385224,36,9,8,9,8.666666667,0.5998,0.6466,0.6004,0.5872,0.6085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.927982744,0.793716002,1.721698746,0.239995272,7.173886101,4.31,9.2006,0.72258,12.73298458,2,75,5,47,35,15,0,0,97,97,48.5,36.1,15.5,0,0,NA,9,97,1.247255765
836,7High,7/6/21,7,High,A,C,AC,7,6,27,187,0,13:14:57,13,11,14,2074,4,33.33333333,1.809174149,112,27.45947138,0.148969332,991,92.49088078,-150.2314738,72.17015076,17.80260022,0.502243867,0.061639495,-0.002479997,0.426729043,0,21.63601303,117.9136912,27.78814761,21.7659359,17.80260022,0.119968399,67.87460073,1502.314738,110004,#DIV/0!,2.047388975,1.88610967,17.2,13,12,14,13,0.4046,0.4279,0.4102,0.4182,0.415225,96.77419355,2.028247856,0.132507193,1.690738168,0.410282093,0.502286039,0.39190191,0,0.012278792,0,42.33865955,422.3665604,101.8458638,NA,NA,NA,NA,NA,NA,6,0.927982744,0.793716002,1.721698746,0.239995272,7.173886101,4.31,9.2006,0.72258,12.73298458,2,75,5,47,35,15,0,0,97,97,48.5,36.1,15.5,0,0,NA,9,97,1.247255765
837,7Low,6/23/21,7,Low,A,C,AC,6,23,25,174,28,16:22:45,16,14,22,1192,4,39.66666667,1.420155966,150,15.68139776,0.116937159,991,13.87614889,-182.3881795,20.4622523,42.09698232,0.415057312,-0.014246688,-0.000458205,0.185667962,0,34.87097168,155.38679,15.59694354,34.88248062,42.09698232,0.093293101,73.58748881,1823.881795,110004,#DIV/0!,8.291199746,1.147740086,60.6,3,3,3,3,0.618,0.5135,0.3498,0.2859,0.4418,87.09677419,1.786039583,0.080793697,1.276634537,0.548813903,0.380361144,0.220844529,0.066571931,0.358139298,0,11.72690828,218.6687373,37.73138948,NA,NA,NA,15.65625,4,32,6,0.045524381,0.819136459,0.86466084,0.125505051,6.889450529,5.83,5.3637,0.43607,12.30008944,25,15,0,30,72,0,2,0,114,114,26.3,63.2,0,1.8,0,NA,9,114,1.601934486
838,7Low,9/2/21,7,Low,A,R,AR,9,2,35,245,99,16:43:38,16,14,43,5244.5,4,35,1.354607016,112,43.84466934,0.111539789,991,81.07840637,-77.63328247,105.429512,28.87401772,0.392199874,0.043804709,0.000722635,0.030604687,0,24.00934601,116.2621231,44.07878494,24.41462708,28.87401772,0.173275441,73.43880463,776.3328247,110004,4:Compute Final,3.99254696,3.237093449,19.6,11,10,10,10.33333333,0.2434,0.2669,0.2934,0.3161,0.27995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.09375,7.5,31,6,0.045524381,0.819136459,0.86466084,0.125505051,6.889450529,5.83,5.3637,0.43607,12.30008944,25,15,0,30,72,0,2,0,114,114,26.3,63.2,0,1.8,0,NA,9,114,1.601934486
839,7Low,7/31/21,7,Low,A,C,AC,7,31,30,212,66,16:28:12,16,14,28,1464.5,4,33,1.757409286,119,22.14094543,0.144706958,991,28.61559269,-171.5599894,24.23711141,35.33993022,0.505442659,0.019433348,0.000647131,0.067698417,0,38.30001831,124.4097799,22.24968656,38.37512589,35.33993022,0.05331348,73.96751658,1715.599894,110004,#DIV/0!,5.756193264,1.645753821,38.6,6,5,6,5.666666667,0.2971,NA,0.5519,0.3378,0.3956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.59375,6,46,6,0.045524381,0.819136459,0.86466084,0.125505051,6.889450529,5.83,5.3637,0.43607,12.30008944,25,15,0,30,72,0,2,0,114,114,26.3,63.2,0,1.8,0,NA,9,114,1.601934486
840,7Low,6/16/21,7,Low,A,C,AC,6,16,24,167,21,14:09:58,14,12,9,367.5,4,36.66666667,1.562980338,114,16.72794851,0.128697471,991,16.30814502,-194.1293864,27.55628649,40.67947642,0.466768682,-0.001110607,0.000988494,0.016009192,0,30.91504478,119.3155975,16.72450701,30.94271278,40.67947642,0.075529546,74.08866119,1941.293864,110004,#DIV/0!,7.767114382,1.239096443,73.9,6,7,9,7.333333333,0.618,0.5135,0.3498,0.2859,0.4418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.84375,5.5,44,6,0.045524381,0.819136459,0.86466084,0.125505051,6.889450529,5.83,5.3637,0.43607,12.30008944,25,15,0,30,72,0,2,0,114,114,26.3,63.2,0,1.8,0,NA,9,114,1.601934486
841,7Low,5/26/21,7,Low,A,C,AC,5,26,21,146,0,14:34:26,14,12,34,348.5,4,49.66666667,1.793834877,116,12.27956613,0.14770628,991,34.47649412,-174.1120036,37.29629262,21.82047017,0.478592157,0.007967831,-0.00053504,0.209770953,0,20.37542343,123.4269028,12.31884193,20.54127884,21.82047017,0.26066796,73.46621195,1741.120036,110005,#DIV/0!,2.624699146,0.905018727,23.8,17,18,12,15.66666667,NA,NA,NA,NA,NA,90.32258065,3.169342509,0.086830759,1.986132984,0.61813441,0.422626787,0.393300588,0.073619229,0.420428912,11.55593249,8.182824424,369.4994802,65.39216053,NA,NA,NA,9.125,-1.5,24,6,0.045524381,0.819136459,0.86466084,0.125505051,6.889450529,5.83,5.3637,0.43607,12.30008944,25,15,0,30,72,0,2,0,114,114,26.3,63.2,0,1.8,0,NA,9,114,1.601934486
842,7Low,9/10/21,7,Low,A,R,AR,9,10,36,253,107,15:45:52,15,13,45,"1,579.50",4,200,0.247905381,114,11.96536636,0.020412794,991,7.871790582,-166.4004639,12.65205765,48.05150986,0.079715967,0.002665808,-8.66E-05,0.030289425,0,38.91434097,116.7205734,11.98047924,38.94862747,48.05150986,0.035542827,74.00043488,1664.004639,110004,4:Compute Final (1),11.26250336,0.886560678,55.8,5,5,NA,5,0.2748,0.2593,0.2379,0.2325,0.251125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.40625,2,49,6,0.045524381,0.819136459,0.86466084,0.125505051,6.889450529,5.83,5.3637,0.43607,12.30008944,25,15,0,30,72,0,2,0,114,114,26.3,63.2,0,1.8,0,NA,9,114,1.601934486
843,7Low,6/9/21,7,Low,A,C,AC,6,9,23,160,14,15:39:19,15,13,39,5894,4,33,1.702601366,117,13.39123964,0.140194015,991,9.408761198,-93.86481323,12.70662642,46.75679016,0.521339253,0.011830737,0.001227218,-0.003390473,0,40.93509483,122.5484009,13.44696474,40.96463203,46.75679016,0.293217519,73.74913025,938.6481323,110004,#DIV/0!,10.54805277,0.991701543,56.4,9,4,4,5.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.59375,0,42.5,6,0.045524381,0.819136459,0.86466084,0.125505051,6.889450529,5.83,5.3637,0.43607,12.30008944,25,15,0,30,72,0,2,0,114,114,26.3,63.2,0,1.8,0,NA,9,114,1.601934486
844,7Low,7/7/21,7,Low,A,C,AC,7,7,27,188,42,13:07:43,13,11,7,250.5,4,34.66666667,1.635864111,120,25.6020209,0.134698798,991,28.43549468,-197.3394043,53.1702919,38.11710103,0.471545269,0.032683938,0.000685523,0.052436049,0,27.03281657,125.4552816,25.7865785,27.01254718,38.11710103,0.232528769,73.86839803,1973.394043,110004,#DIV/0!,6.699723524,1.904813925,16.5,5,5,5,5,0.5406,0.5309,0.5149,0.5113,0.524425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.21875,4.5,41,6,0.045524381,0.819136459,0.86466084,0.125505051,6.889450529,5.83,5.3637,0.43607,12.30008944,25,15,0,30,72,0,2,0,114,114,26.3,63.2,0,1.8,0,NA,9,114,1.601934486
845,7Low,6/3/21,7,Low,A,C,AC,6,3,22,154,8,17:20:10,17,15,20,2023.5,4,33,2.036217937,120,13.95990753,0.16766436,991,33.70803148,-173.7243652,36.54594612,24.41413403,0.558386922,0.026387625,-0.00043397,0.219740754,0,22.99110794,126.85672,14.10433197,23.06702137,24.41413403,0.224374026,73.36095047,1737.243652,110004,#DIV/0!,3.070332636,1.03470704,28.8,13,15,15,14.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.78125,0,41,6,0.045524381,0.819136459,0.86466084,0.125505051,6.889450529,5.83,5.3637,0.43607,12.30008944,25,15,0,30,72,0,2,0,114,114,26.3,63.2,0,1.8,0,NA,9,114,1.601934486
846,7Low,8/18/21,7,Low,A,C,AC,8,18,33,230,84,20:54:37,20,18,54,11820,4,80.66666667,0.636735269,118,12.95441469,0.052429462,991,28.91453997,3.777227275,25.56532796,25.4843998,0.173769504,-0.002860331,-0.00066846,0.131307791,0,27.48722013,122.1459732,12.94148191,27.57293701,25.4843998,0.131807463,73.11952972,-37.77227275,110004,#DIV/0!,3.272776391,0.946275254,32.4,5,5,5,5,0.6767,0.6224,0.6659,0.6366,0.6504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.46875,3.5,46,6,0.045524381,0.819136459,0.86466084,0.125505051,6.889450529,5.83,5.3637,0.43607,12.30008944,25,15,0,30,72,0,2,0,114,114,26.3,63.2,0,1.8,0,NA,9,114,1.601934486
847,7Low,7/15/21,7,Low,A,C,AC,7,15,28,196,50,14:56:21,14,12,56,8186.5,4,33,1.879779438,111,45.39967155,0.154783047,991,31.32743544,-17.0578064,54.92538261,47.33189964,0.574965715,0.131948618,0.00382883,-0.270217106,0,36.79017639,117.5360451,46.10900307,36.67374802,47.33189964,0.684205562,73.78154755,170.578064,110004,#DIV/0!,10.85967644,3.401994705,22.4,8,8,8,8,0.3894,0.5332,0.5706,0.5063,0.499875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1875,3.5,34,6,0.045524381,0.819136459,0.86466084,0.125505051,6.889450529,5.83,5.3637,0.43607,12.30008944,25,15,0,30,72,0,2,0,114,114,26.3,63.2,0,1.8,0,NA,9,114,1.601934486
